"","TICKER","gvkey","permno","adate","qdate","public_date","CAPEI","bm","evm","pe_op_basic","pe_op_dil","pe_exi","pe_inc","ps","pcf","dpr","npm","opmbd","opmad","gpm","ptpm","cfm","roa","roe","roce","efftax","aftret_eq","aftret_invcapx","aftret_equity","pretret_noa","pretret_earnat","GProf","equity_invcap","debt_invcap","totdebt_invcap","capital_ratio","int_debt","int_totdebt","cash_lt","invt_act","rect_act","debt_at","debt_ebitda","short_debt","curr_debt","lt_debt","profit_lct","ocf_lct","cash_debt","fcf_ocf","lt_ppent","dltt_be","debt_assets","debt_capital","de_ratio","intcov","intcov_ratio","cash_ratio","quick_ratio","curr_ratio","cash_conversion","inv_turn","at_turn","rect_turn","pay_turn","sale_invcap","sale_equity","sale_nwc","rd_sale","adv_sale","staff_sale","accrual","ptb","PEG_trailing","divyield","cusip","gvkey_count","ticker_count","same_count"
"8081","SIVB","017120",11786,2019-12-31,2020-03-31,2020-05-31,17.359,0.861,6.716,11.238,11.309,11.399,11.399,3.092,11.157,0.007,0.275,0.519,0.495,0.849,0.39,0.311,0.028,0.172,0.27,0.264,0.171,0.006,0.169,NA,NA,0.044,0.852,0.103,0.215,0.105,NA,NA,0.128,NA,NA,0.022,0.824,0.522,NA,0.012,NA,NA,0.018,0.914,187.858,0.12,0.908,0.908,10.119,NA,NA,NA,NA,NA,NA,NA,0.051,0.112,0.009,0.502,0.574,NA,0,0.019,0.28,0,1.652,0.288,NA,"78486Q10",156,156,TRUE
"8082","SIVB","017120",11786,2019-12-31,2020-03-31,2020-06-30,17.499,0.861,6.716,11.278,11.35,11.44,11.44,3.117,11.247,0.007,0.275,0.519,0.495,0.849,0.39,0.311,0.028,0.172,0.27,0.264,0.171,0.006,0.169,NA,NA,0.044,0.852,0.103,0.215,0.105,NA,NA,0.128,NA,NA,0.022,0.824,0.522,NA,0.012,NA,NA,0.018,0.914,187.858,0.12,0.908,0.908,10.119,NA,NA,NA,NA,NA,NA,NA,0.051,0.112,0.009,0.502,0.574,NA,0,0.019,0.28,0,1.666,0.289,NA,"78486Q10",156,156,TRUE
"8083","SIVB","017120",11786,2019-12-31,2020-03-31,2020-07-31,18.216,0.861,6.716,11.736,11.81,11.904,11.904,3.245,11.708,0.007,0.275,0.519,0.495,0.849,0.39,0.311,0.028,0.172,0.27,0.264,0.171,0.006,0.169,NA,NA,0.044,0.852,0.103,0.215,0.105,NA,NA,0.128,NA,NA,0.022,0.824,0.522,NA,0.012,NA,NA,0.018,0.914,187.858,0.12,0.908,0.908,10.119,NA,NA,NA,NA,NA,NA,NA,0.051,0.112,0.009,0.502,0.574,NA,0,0.019,0.28,0,1.734,0.301,NA,"78486Q10",156,156,TRUE
"8084","SIVB","017120",11786,2019-12-31,2020-06-30,2020-08-31,19.806,0.626,7.143,14.66,14.736,14.865,14.865,3.723,9.06,0.018,0.253,0.493,0.467,0.849,0.359,0.29,0.025,0.148,0.218,0.264,0.147,0.005,0.144,NA,NA,0.04,0.844,0.102,0.208,0.104,NA,NA,0.138,NA,NA,0.021,0.905,0.509,NA,0.011,NA,NA,0.018,0.933,190.63,0.121,0.909,0.908,10.206,NA,NA,NA,NA,NA,NA,NA,0.047,0.105,0.008,0.467,0.532,NA,0,0.019,0.28,-0.008,1.894,0.431,NA,"78486Q10",156,156,TRUE
"8085","SIVB","017120",11786,2020-12-31,2021-06-30,2021-10-31,47.303,0.316,7.391,20.084,20.346,20.509,20.509,8.012,30.18,0.029,0.36,0.64,0.619,0.993,0.528,0.422,0.031,0.243,0.36,0.257,0.24,0.022,0.228,NA,NA,0.04,0.76,0.133,0.136,0.136,NA,NA,0.164,NA,NA,0.012,0.449,0.019,NA,0.012,NA,NA,0.013,0.945,297.186,0.176,0.926,0.925,12.766,NA,NA,NA,NA,NA,NA,32.633,0.041,0.117,0,0.473,0.559,NA,0,0.006,0.323,0.004,4.384,0.413,NA,"78486Q10",156,156,TRUE
"8086","SIVB","017120",11786,2020-12-31,2021-09-30,2021-11-30,42.187,0.322,9.168,20.068,20.357,21.257,21.257,7.103,26.71,0.05,0.32,0.61,0.587,0.978,0.483,0.391,0.027,0.217,0.337,0.257,0.212,0.024,0.195,NA,NA,0.037,0.736,0.137,0.14,0.14,NA,NA,0.144,NA,NA,0.012,0.526,0.026,NA,0.013,NA,NA,0.013,0.935,318.732,0.186,0.926,0.926,12.864,NA,NA,NA,NA,NA,NA,116.241,0.037,0.112,0.001,0.437,0.519,NA,0,0.006,0.323,0.002,3.321,0.674,NA,"78486Q10",156,156,TRUE
"8087","SIVB","017120",11786,2019-12-31,2020-09-30,2020-11-30,25.316,0.598,6.53,16.596,16.692,16.806,16.806,4.746,11.848,0.024,0.287,0.532,0.506,0.894,0.405,0.326,0.027,0.168,0.238,0.264,0.166,0.007,0.161,NA,NA,0.041,0.837,0.102,0.201,0.104,NA,NA,0.154,NA,NA,0.02,0.817,0.493,NA,0.011,NA,NA,0.018,0.935,199.746,0.122,0.911,0.91,10.463,NA,NA,NA,NA,NA,NA,288.363,0.046,0.106,0.006,0.462,0.526,NA,0,0.019,0.28,-0.005,2.397,0.466,NA,"78486Q10",156,156,TRUE
"8088","SIVB","017120",11786,2019-12-31,2020-09-30,2020-12-31,28.52,0.598,6.53,18.664,18.772,18.9,18.9,5.347,13.348,0.024,0.287,0.532,0.506,0.894,0.405,0.326,0.027,0.168,0.238,0.264,0.166,0.007,0.161,NA,NA,0.041,0.837,0.102,0.201,0.104,NA,NA,0.154,NA,NA,0.02,0.817,0.493,NA,0.011,NA,NA,0.018,0.935,199.746,0.122,0.911,0.91,10.463,NA,NA,NA,NA,NA,NA,288.363,0.046,0.106,0.006,0.462,0.526,NA,0,0.019,0.28,-0.005,2.7,0.524,NA,"78486Q10",156,156,TRUE
"8089","SIVB","017120",11786,2019-12-31,2020-09-30,2021-01-31,32.232,0.598,6.53,21.067,21.19,21.334,21.334,6.043,15.085,0.024,0.287,0.532,0.506,0.894,0.405,0.326,0.027,0.168,0.238,0.264,0.166,0.007,0.161,NA,NA,0.041,0.837,0.102,0.201,0.104,NA,NA,0.154,NA,NA,0.02,0.817,0.493,NA,0.011,NA,NA,0.018,0.935,199.746,0.122,0.911,0.91,10.463,NA,NA,NA,NA,NA,NA,288.363,0.046,0.106,0.006,0.462,0.526,NA,0,0.019,0.28,-0.005,3.052,0.591,NA,"78486Q10",156,156,TRUE
"8090","SIVB","017120",11786,2016-12-31,2017-06-30,2017-10-31,40.788,0.421,9.593,26.356,26.644,26.644,26.644,6.474,17.63,0,0.244,0.546,0.518,0.929,0.4,0.285,0.022,0.12,0.198,0.391,0.12,0.005,0.12,NA,NA,0.036,0.804,0.167,0.197,0.172,NA,NA,0.076,NA,NA,0.02,0.938,0.155,NA,0.018,NA,NA,0.011,0.923,348.637,0.207,0.916,0.917,11.231,NA,NA,NA,NA,NA,NA,NA,0.039,0.09,0.003,0.386,0.48,NA,0,0.024,0.312,-0.005,2.966,1.967,NA,"78486Q10",156,156,TRUE
"8091","SIVB","017120",11786,2016-12-31,2017-09-30,2017-11-30,40.132,0.412,9.89,25.237,25.578,25.578,25.578,6.366,18.967,0,0.251,0.556,0.529,0.931,0.41,0.291,0.023,0.127,0.215,0.391,0.127,0.005,0.127,NA,NA,0.037,0.81,0.161,0.191,0.165,NA,NA,0.079,NA,NA,0.019,0.862,0.158,NA,0.017,NA,NA,0.011,0.918,357.417,0.198,0.916,0.918,11.345,NA,NA,NA,NA,NA,NA,NA,0.04,0.091,0.003,0.398,0.491,NA,0,0.024,0.312,-0.003,2.957,1.429,NA,"78486Q10",156,156,TRUE
"8092","SIVB","017120",11786,2020-12-31,2020-12-31,2021-04-30,37.043,0.4,9.679,24.808,25.003,25.003,25.003,7.609,21.487,0,0.296,0.546,0.522,0.925,0.427,0.342,0.024,0.17,0.271,0.257,0.17,0.012,0.165,NA,NA,0.033,0.826,0.116,0.118,0.118,NA,NA,0.165,NA,NA,0.01,0.504,0.018,NA,0.01,NA,NA,0.013,0.94,277.583,0.137,0.927,0.926,13.027,NA,NA,NA,NA,NA,NA,517.109,0.044,0.105,0.004,0.428,0.497,NA,0,0.006,0.323,-0.003,3.857,0.614,NA,"78486Q10",156,156,TRUE
"8093","SIVB","017120",11786,2020-12-31,2021-03-31,2021-05-31,38.963,0.331,6.83,19.005,19.218,19.218,19.218,6.83,21.23,0.023,0.347,0.612,0.589,0.988,0.498,0.395,0.03,0.222,0.303,0.257,0.219,0.013,0.212,NA,NA,0.042,0.8,0.126,0.129,0.129,NA,NA,0.169,NA,NA,0.011,0.443,0.026,NA,0.012,NA,NA,0.013,0.949,257.66,0.157,0.923,0.922,12.235,NA,NA,NA,NA,NA,NA,22.939,0.042,0.112,0.001,0.477,0.558,NA,0,0.006,0.323,0.001,3.591,0.418,NA,"78486Q10",156,156,TRUE
"8094","SIVB","017120",11786,2020-12-31,2021-03-31,2021-06-30,37.341,0.331,6.83,18.142,18.346,18.346,18.346,6.546,20.346,0.023,0.347,0.612,0.589,0.988,0.498,0.395,0.03,0.222,0.303,0.257,0.219,0.013,0.212,NA,NA,0.042,0.8,0.126,0.129,0.129,NA,NA,0.169,NA,NA,0.011,0.443,0.026,NA,0.012,NA,NA,0.013,0.949,257.66,0.157,0.923,0.922,12.235,NA,NA,NA,NA,NA,NA,22.939,0.042,0.112,0.001,0.477,0.558,NA,0,0.006,0.323,0.001,3.442,0.399,NA,"78486Q10",156,156,TRUE
"8095","SIVB","017120",11786,2020-12-31,2021-03-31,2021-07-31,38.198,0.331,6.83,17.932,18.133,18.133,18.133,6.696,20.813,0.023,0.347,0.612,0.589,0.988,0.498,0.395,0.03,0.222,0.303,0.257,0.219,0.013,0.212,NA,NA,0.042,0.8,0.126,0.129,0.129,NA,NA,0.169,NA,NA,0.011,0.443,0.026,NA,0.012,NA,NA,0.013,0.949,257.66,0.157,0.923,0.922,12.235,NA,NA,NA,NA,NA,NA,22.939,0.042,0.112,0.001,0.477,0.558,NA,0,0.006,0.323,0.001,3.521,0.395,NA,"78486Q10",156,156,TRUE
"8096","SIVB","017120",11786,2020-12-31,2021-06-30,2021-08-31,35.678,0.316,7.391,15.663,15.868,15.995,15.995,6.043,22.764,0.029,0.36,0.64,0.619,0.993,0.528,0.422,0.031,0.243,0.36,0.257,0.24,0.022,0.228,NA,NA,0.04,0.76,0.133,0.136,0.136,NA,NA,0.164,NA,NA,0.012,0.449,0.019,NA,0.012,NA,NA,0.013,0.945,297.186,0.176,0.926,0.925,12.766,NA,NA,NA,NA,NA,NA,32.633,0.041,0.117,0,0.473,0.559,NA,0,0.006,0.323,0.004,3.307,0.322,NA,"78486Q10",156,156,TRUE
"8097","SIVB","017120",11786,2020-12-31,2021-06-30,2021-09-30,42.646,0.316,7.391,18.11,18.346,18.493,18.493,7.223,27.209,0.029,0.36,0.64,0.619,0.993,0.528,0.422,0.031,0.243,0.36,0.257,0.24,0.022,0.228,NA,NA,0.04,0.76,0.133,0.136,0.136,NA,NA,0.164,NA,NA,0.012,0.449,0.019,NA,0.012,NA,NA,0.013,0.945,297.186,0.176,0.926,0.925,12.766,NA,NA,NA,NA,NA,NA,32.633,0.041,0.117,0,0.473,0.559,NA,0,0.006,0.323,0.004,3.953,0.373,NA,"78486Q10",156,156,TRUE
"8098","SIVB","017120",11786,2018-12-31,2019-03-31,2019-07-31,25.451,0.459,8.223,11.512,11.639,11.645,11.645,4.041,12.912,0,0.361,0.619,0.597,0.936,0.5,0.392,0.033,0.223,0.265,0.258,0.223,0.005,0.223,NA,NA,0.048,0.849,0.127,0.283,0.13,NA,NA,0.082,NA,NA,0.029,0.913,0.553,NA,0.014,NA,NA,0.018,0.953,313.031,0.149,0.911,0.911,10.502,NA,NA,NA,NA,NA,NA,NA,0.051,0.108,0.004,0.501,0.59,NA,0,0.018,0.268,0.002,2.238,0.243,NA,"78486Q10",156,156,TRUE
"8099","SIVB","017120",11786,2018-12-31,2019-06-30,2019-08-31,19.525,0.48,7.135,8.932,9.019,9.023,9.023,3.131,9.675,0,0.358,0.615,0.593,0.929,0.503,0.391,0.034,0.229,0.285,0.258,0.229,0.006,0.229,NA,NA,0.05,0.847,0.129,0.263,0.132,NA,NA,0.108,NA,NA,0.027,0.823,0.509,NA,0.015,NA,NA,0.018,0.952,254.955,0.152,0.91,0.91,10.387,NA,NA,NA,NA,NA,NA,NA,0.054,0.114,0.004,0.519,0.612,NA,0,0.018,0.268,0.002,1.806,0.181,NA,"78486Q10",156,156,TRUE
"8100","SIVB","017120",11786,2017-12-31,2018-06-30,2018-08-31,47.59,0.303,9.766,23.186,23.507,24.77,24.77,7.267,30.269,0,0.296,0.603,0.578,0.935,0.473,0.335,0.028,0.169,0.253,0.406,0.169,0.007,0.169,NA,NA,0.042,0.836,0.137,0.26,0.141,NA,NA,0.061,NA,NA,0.026,0.946,0.474,NA,0.015,NA,NA,0.012,0.922,389.903,0.164,0.915,0.916,11.174,NA,NA,NA,NA,NA,NA,NA,0.045,0.1,0.003,0.456,0.546,NA,0,0.021,0.3,0.003,3.687,0.758,NA,"78486Q10",156,156,TRUE
"8101","SIVB","017120",11786,2017-12-31,2018-06-30,2018-09-30,45.863,0.303,9.766,22.33,22.639,23.855,23.855,7.004,29.171,0,0.296,0.603,0.578,0.935,0.473,0.335,0.028,0.169,0.253,0.406,0.169,0.007,0.169,NA,NA,0.042,0.836,0.137,0.26,0.141,NA,NA,0.061,NA,NA,0.026,0.946,0.474,NA,0.015,NA,NA,0.012,0.922,389.903,0.164,0.915,0.916,11.174,NA,NA,NA,NA,NA,NA,NA,0.045,0.1,0.003,0.456,0.546,NA,0,0.021,0.3,0.003,3.554,0.73,NA,"78486Q10",156,156,TRUE
"8102","SIVB","017120",11786,2018-12-31,2019-09-30,2019-11-30,21.435,0.547,5.963,10.615,10.703,10.713,10.713,3.558,12.721,0,0.34,0.6,0.577,0.914,0.483,0.375,0.034,0.218,0.283,0.258,0.218,0.007,0.218,NA,NA,0.049,0.846,0.131,0.157,0.134,NA,NA,0.117,NA,NA,0.016,0.505,0.169,NA,0.015,NA,NA,0.018,0.946,214.502,0.154,0.91,0.91,10.345,NA,NA,NA,NA,NA,NA,NA,0.054,0.116,0.005,0.519,0.613,NA,0,0.018,0.268,0.003,2.029,0.232,NA,"78486Q10",156,156,TRUE
"8103","SIVB","017120",11786,2018-12-31,2019-09-30,2019-12-31,23.261,0.547,5.963,11.5,11.595,11.606,11.606,3.861,13.804,0,0.34,0.6,0.577,0.914,0.483,0.375,0.034,0.218,0.283,0.258,0.218,0.007,0.218,NA,NA,0.049,0.846,0.131,0.157,0.134,NA,NA,0.117,NA,NA,0.016,0.505,0.169,NA,0.015,NA,NA,0.018,0.946,214.502,0.154,0.91,0.91,10.345,NA,NA,NA,NA,NA,NA,NA,0.054,0.116,0.005,0.519,0.613,NA,0,0.018,0.268,0.003,2.201,0.251,NA,"78486Q10",156,156,TRUE
"8104","SIVB","017120",11786,2020-12-31,2020-12-31,2021-02-28,31.312,0.4,9.679,21.925,22.097,22.097,22.097,6.432,18.162,0,0.296,0.546,0.522,0.925,0.427,0.342,0.024,0.17,0.271,0.257,0.17,0.012,0.165,NA,NA,0.033,0.826,0.116,0.118,0.118,NA,NA,0.165,NA,NA,0.01,0.504,0.018,NA,0.01,NA,NA,0.013,0.94,277.583,0.137,0.927,0.926,13.027,NA,NA,NA,NA,NA,NA,517.109,0.044,0.105,0.004,0.428,0.497,NA,0,0.006,0.323,-0.003,3.261,0.543,NA,"78486Q10",156,156,TRUE
"8105","SIVB","017120",11786,2020-12-31,2020-12-31,2021-03-31,31.795,0.4,9.679,21.417,21.585,21.585,21.585,6.531,18.443,0,0.296,0.546,0.522,0.925,0.427,0.342,0.024,0.17,0.271,0.257,0.17,0.012,0.165,NA,NA,0.033,0.826,0.116,0.118,0.118,NA,NA,0.165,NA,NA,0.01,0.504,0.018,NA,0.01,NA,NA,0.013,0.94,277.583,0.137,0.927,0.926,13.027,NA,NA,NA,NA,NA,NA,517.109,0.044,0.105,0.004,0.428,0.497,NA,0,0.006,0.323,-0.003,3.311,0.53,NA,"78486Q10",156,156,TRUE
"8106","SIVB","017120",11786,2021-12-31,2022-03-31,2022-07-31,21.559,0.375,11.484,12.654,12.836,13.694,13.694,3.819,12.183,0.119,0.29,0.569,0.542,0.961,0.431,0.355,0.02,0.168,0.257,0.239,0.158,0.015,0.139,NA,NA,0.031,0.669,0.148,0.153,0.151,NA,NA,0.108,NA,NA,0.014,0.752,0.033,NA,0.014,NA,NA,0.009,0.933,338.279,0.221,0.924,0.925,12.489,NA,NA,NA,NA,NA,NA,246.154,0.032,0.102,0.001,0.357,0.429,NA,0,0.004,0.334,-0.001,1.933,0.779,NA,"78486Q10",156,156,TRUE
"8107","SIVB","017120",11786,2021-12-31,2022-09-30,2022-11-30,11.124,0.598,12.336,8.237,8.331,8.6,8.6,2.047,5.421,0.182,0.262,0.489,0.459,0.876,0.35,0.286,0.016,0.142,0.188,0.239,0.13,-0.002,0.112,NA,NA,0.027,0.625,0.171,0.394,0.174,NA,NA,0.081,NA,NA,0.036,2.362,0.565,NA,0.017,NA,NA,0.009,0.93,322.516,0.274,0.924,0.925,12.476,NA,NA,NA,NA,NA,NA,1110.67,0.031,0.097,0.004,0.341,0.421,NA,0,0.004,0.334,-0.004,1.155,0.71,NA,"78486Q10",156,156,TRUE
"8108","SIVB","017120",11786,2018-12-31,2018-12-31,2019-04-30,26.674,0.512,6.69,13.718,13.9,13.9,13.9,4.824,14.028,0,0.359,0.623,0.602,0.94,0.502,0.394,0.031,0.21,0.264,0.258,0.21,0.007,0.21,NA,NA,0.045,0.858,0.117,0.223,0.12,NA,NA,0.069,NA,NA,0.023,0.785,0.476,NA,0.013,NA,NA,0.018,0.951,399.829,0.136,0.908,0.908,10.098,NA,NA,NA,NA,NA,NA,NA,0.05,0.107,0.004,0.455,0.531,NA,0,0.018,0.268,0.001,2.56,0.313,NA,"78486Q10",156,156,TRUE
"8109","SIVB","017120",11786,2021-12-31,2022-03-31,2022-06-30,21.101,0.375,11.484,12.386,12.563,13.403,13.403,3.738,11.924,0.119,0.29,0.569,0.542,0.961,0.431,0.355,0.02,0.168,0.257,0.239,0.158,0.015,0.139,NA,NA,0.031,0.669,0.148,0.153,0.151,NA,NA,0.108,NA,NA,0.014,0.752,0.033,NA,0.014,NA,NA,0.009,0.933,338.279,0.221,0.924,0.925,12.489,NA,NA,NA,NA,NA,NA,246.154,0.032,0.102,0.001,0.357,0.429,NA,0,0.004,0.334,-0.001,1.892,0.763,NA,"78486Q10",156,156,TRUE
"8110","SIVB","017120",11786,2018-12-31,2019-06-30,2019-10-31,22.233,0.48,7.135,10.164,10.263,10.268,10.268,3.565,11.016,0,0.358,0.615,0.593,0.929,0.503,0.391,0.034,0.229,0.285,0.258,0.229,0.006,0.229,NA,NA,0.05,0.847,0.129,0.263,0.132,NA,NA,0.108,NA,NA,0.027,0.823,0.509,NA,0.015,NA,NA,0.018,0.952,254.955,0.152,0.91,0.91,10.387,NA,NA,NA,NA,NA,NA,NA,0.054,0.114,0.004,0.519,0.612,NA,0,0.018,0.268,0.002,2.056,0.206,NA,"78486Q10",156,156,TRUE
"8111","SIVB","017120",11786,2021-12-31,2022-06-30,2022-10-31,11.691,0.526,12.27,8.178,8.281,8.89,8.89,2.144,5.4,0.167,0.262,0.522,0.492,0.923,0.373,0.308,0.017,0.143,0.218,0.239,0.132,0.006,0.115,NA,NA,0.028,0.651,0.158,0.211,0.161,NA,NA,0.09,NA,NA,0.019,1.203,0.252,NA,0.015,NA,NA,0.009,0.946,332.461,0.242,0.924,0.924,12.386,NA,NA,NA,NA,NA,NA,491,0.03,0.096,0.003,0.336,0.408,NA,0,0.004,0.334,-0.004,1.112,0.464,NA,"78486Q10",156,156,TRUE
"8112","SIVB","017120",11786,2021-12-31,2022-06-30,2022-08-31,20.57,0.526,12.27,14.395,14.576,15.647,15.647,3.772,9.501,0.167,0.262,0.522,0.492,0.923,0.373,0.308,0.017,0.143,0.218,0.239,0.132,0.006,0.115,NA,NA,0.028,0.651,0.158,0.211,0.161,NA,NA,0.09,NA,NA,0.019,1.203,0.252,NA,0.015,NA,NA,0.009,0.946,332.461,0.242,0.924,0.924,12.386,NA,NA,NA,NA,NA,NA,491,0.03,0.096,0.003,0.336,0.408,NA,0,0.004,0.334,-0.004,1.957,0.816,NA,"78486Q10",156,156,TRUE
"8113","SIVB","017120",11786,2018-12-31,2019-06-30,2019-09-30,20.97,0.48,7.135,9.589,9.683,9.687,9.687,3.362,10.391,0,0.358,0.615,0.593,0.929,0.503,0.391,0.034,0.229,0.285,0.258,0.229,0.006,0.229,NA,NA,0.05,0.847,0.129,0.263,0.132,NA,NA,0.108,NA,NA,0.027,0.823,0.509,NA,0.015,NA,NA,0.018,0.952,254.955,0.152,0.91,0.91,10.387,NA,NA,NA,NA,NA,NA,NA,0.054,0.114,0.004,0.519,0.612,NA,0,0.018,0.268,0.002,1.94,0.194,NA,"78486Q10",156,156,TRUE
"8114","SIVB","017120",11786,2021-12-31,2022-06-30,2022-09-30,16.997,0.526,12.27,11.89,12.039,12.925,12.925,3.117,7.85,0.167,0.262,0.522,0.492,0.923,0.373,0.308,0.017,0.143,0.218,0.239,0.132,0.006,0.115,NA,NA,0.028,0.651,0.158,0.211,0.161,NA,NA,0.09,NA,NA,0.019,1.203,0.252,NA,0.015,NA,NA,0.009,0.946,332.461,0.242,0.924,0.924,12.386,NA,NA,NA,NA,NA,NA,491,0.03,0.096,0.003,0.336,0.408,NA,0,0.004,0.334,-0.004,1.617,0.674,NA,"78486Q10",156,156,TRUE
"8115","SIVB","017120",11786,2021-12-31,2022-09-30,2022-12-31,11.058,0.598,12.336,8.178,8.272,8.54,8.54,2.035,5.389,0.182,0.262,0.489,0.459,0.876,0.35,0.286,0.016,0.142,0.188,0.239,0.13,-0.002,0.112,NA,NA,0.027,0.625,0.171,0.394,0.174,NA,NA,0.081,NA,NA,0.036,2.362,0.565,NA,0.017,NA,NA,0.009,0.93,322.516,0.274,0.924,0.925,12.476,NA,NA,NA,NA,NA,NA,1110.67,0.031,0.097,0.004,0.341,0.421,NA,0,0.004,0.334,-0.004,1.148,0.705,NA,"78486Q10",156,156,TRUE
"8116","SNV","013041",20053,2008-12-31,2009-09-30,2010-01-31,10.161,1.227,-5.65,-4.589,-4.589,-3.487,-3.494,0.693,1.727,NA,-0.924,-0.5,-0.5,-0.209,-1.078,-0.889,-0.028,-0.652,-0.173,NA,-0.668,0.001,-0.522,NA,NA,-0.012,0.472,0.345,0.56,0.347,NA,NA,0.064,NA,NA,0.084,-3.003,0.384,NA,0.057,NA,NA,0.026,0.937,52.477,0.73,0.902,0.901,9.247,NA,NA,NA,NA,NA,717.999,5.083,0.056,0.073,0.086,0.373,0.574,NA,0,0,0.2,-0.074,0.612,NA,"1.45%","87161C10",156,156,TRUE
"8117","SNV","013041",20053,2009-12-31,2010-03-31,2010-05-31,-23.788,1.046,-5.107,-4.83,-4.83,-4.819,-4.945,0.779,1.827,NA,-0.836,-0.529,-0.529,-0.239,-0.89,-0.816,-0.029,-0.696,-0.196,NA,-0.722,0,-0.493,NA,NA,-0.013,0.426,0.368,0.592,0.37,NA,NA,0.09,NA,NA,0.082,-2.791,0.379,NA,0.056,NA,NA,0.014,0.967,52.402,0.863,0.913,0.912,10.539,NA,NA,NA,NA,NA,613.251,5.223,0.055,0.074,0.079,0.401,0.641,NA,0,0,0.221,-0.07,0.86,NA,"1.35%","87161C10",156,156,TRUE
"8118","SNV","013041",20053,2009-12-31,2010-09-30,2011-01-31,-9.586,1.181,-11.148,-11.2,-11.2,-11,-11.478,1.197,3.676,NA,-0.542,-0.25,-0.25,0.056,-0.539,-0.523,-0.013,-0.451,-0.095,NA,-0.479,0,-0.312,NA,NA,0.003,0.445,0.352,0.481,0.353,NA,NA,0.124,NA,NA,0.07,-5.224,0.269,NA,0.057,NA,NA,0.014,0.956,51.168,0.79,0.905,0.905,9.615,NA,NA,NA,NA,NA,544.628,3.762,0.054,0.075,0.066,0.368,0.572,NA,0,0,0.221,-0.046,0.909,NA,"1.52%","87161C10",156,156,TRUE
"8119","SNV","013041",20053,2009-12-31,2010-06-30,2010-09-30,-13.37,1.249,-7.408,-6.217,-6.217,-6.172,-6.354,1.082,2.237,NA,-0.67,-0.378,-0.378,-0.083,-0.686,-0.656,-0.02,-0.605,-0.143,NA,-0.634,0,-0.412,NA,NA,-0.004,0.438,0.361,0.522,0.362,NA,NA,0.117,NA,NA,0.075,-3.66,0.309,NA,0.057,NA,NA,0.014,0.972,52.066,0.823,0.908,0.908,9.988,NA,NA,NA,NA,NA,544.628,4.788,0.054,0.075,0.065,0.377,0.594,NA,0,0,0.221,-0.062,0.775,NA,"1.63%","87161C10",156,156,TRUE
"8120","SNV","013041",20053,2009-12-31,2010-06-30,2010-10-31,-11.739,1.249,-7.408,-5.458,-5.458,-5.419,-5.579,0.95,1.964,NA,-0.67,-0.378,-0.378,-0.083,-0.686,-0.656,-0.02,-0.605,-0.143,NA,-0.634,0,-0.412,NA,NA,-0.004,0.438,0.361,0.522,0.362,NA,NA,0.117,NA,NA,0.075,-3.66,0.309,NA,0.057,NA,NA,0.014,0.972,52.066,0.823,0.908,0.908,9.988,NA,NA,NA,NA,NA,544.628,4.788,0.054,0.075,0.065,0.377,0.594,NA,0,0,0.221,-0.062,0.681,NA,"1.85%","87161C10",156,156,TRUE
"8121","SNV","013041",20053,2009-12-31,2009-12-31,2010-04-30,-13.591,1.915,-4.458,-0.756,-0.756,-0.752,-0.754,0.768,3.404,NA,-0.748,-0.486,-0.486,-0.2,-0.836,-0.727,-0.027,-0.6,-0.189,NA,-0.623,0,-0.433,NA,NA,-0.012,0.48,0.282,0.556,0.284,NA,NA,0.09,NA,NA,0.068,-2.387,0.492,NA,0.038,NA,NA,0.014,0.92,51.622,0.588,0.913,0.912,10.508,NA,NA,NA,NA,NA,544.628,5.783,0.056,0.074,0.083,0.48,0.673,NA,0,0,0.221,-0.054,0.767,NA,"1.33%","87161C10",156,156,TRUE
"8122","SNV","013041",20053,2011-12-31,2011-12-31,2012-02-29,-3.267,1.698,10.396,-16.308,-16.308,-14.133,-14.133,1.134,2.601,NA,-0.041,0.242,0.242,0.57,-0.04,-0.009,0.013,-0.031,0.091,NA,-0.06,0,-0.021,NA,NA,0.031,0.488,0.266,0.436,0.266,NA,NA,0.092,NA,NA,0.062,4.675,0.388,NA,0.042,NA,NA,0.027,0.975,49.978,0.546,0.896,0.895,8.607,NA,NA,NA,NA,NA,NA,1.23,0.052,0.073,0.018,0.384,0.524,NA,0,0,0.251,-0.025,0.893,NA,"1.89%","87161C10",156,156,TRUE
"8123","SNV","013041",20053,2011-12-31,2011-12-31,2012-03-31,-3.159,1.698,10.396,-15.769,-15.769,-13.667,-13.667,1.097,2.515,NA,-0.041,0.242,0.242,0.57,-0.04,-0.009,0.013,-0.031,0.091,NA,-0.06,0,-0.021,NA,NA,0.031,0.488,0.266,0.436,0.266,NA,NA,0.092,NA,NA,0.062,4.675,0.388,NA,0.042,NA,NA,0.027,0.975,49.978,0.546,0.896,0.895,8.607,NA,NA,NA,NA,NA,NA,1.23,0.052,0.073,0.018,0.384,0.524,NA,0,0,0.251,-0.025,0.864,NA,"1.95%","87161C10",156,156,TRUE
